"","X","transect","start_x","start_y","direction","x","y","specifiedInclProb","AdjustedInclProb","cluster","x.1","y.1","longitude","latitude"
"855",855,13,341365.191138533,6287050.78059977,294.545454545455,341440.993804813,6287016.16268202,0.000327512243790629,0.000327512243790629,"MUZ3","115 17.5308545412602","-33 32.683464488862","115.17.319E","33.32.410S"
"856",856,13,341365.191138533,6287050.78059977,294.545454545455,341431.518471528,6287020.48992174,0.000327512243790629,0.000327512243790629,"MUZ3","115 17.5247795169601","-33 32.6810392872481","115.17.315E","33.32.409S"
"857",857,13,341365.191138533,6287050.78059977,294.545454545455,341422.043138243,6287024.81716146,0.000327512243790629,0.000327512243790629,"MUZ3","115 17.5187044984797","-33 32.6786140808278","115.17.311E","33.32.407S"
"858",858,13,341365.191138533,6287050.78059977,294.545454545455,341412.567804958,6287029.14440118,0.000327512243790629,0.000327512243790629,"MUZ3","115 17.5126294858802","-33 32.6761888696019","115.17.308E","33.32.406S"
"859",859,13,341365.191138533,6287050.78059977,294.545454545455,341403.092471673,6287033.4716409,0.000327512243790629,0.000327512243790629,"MUZ3","115 17.5065544790404","-33 32.6737636535642","115.17.304E","33.32.404S"
"860",860,13,341365.191138533,6287050.78059977,294.545454545455,341393.617138388,6287037.79888062,0.000327512243790629,0.000327512243790629,"MUZ3","115 17.5004794780805","-33 32.67133843272","115.17.300E","33.32.403S"
"861",861,13,341365.191138533,6287050.78059977,294.545454545455,341384.141805103,6287042.12612033,0.000327512243790629,0.000327512243790629,"MUZ3","115 17.4944044829996","-33 32.6689132070761","115.17.297E","33.32.401S"
"862",862,13,341365.191138533,6287050.78059977,294.545454545455,341374.666471818,6287046.45336005,0.000327512243790629,0.000327512243790629,"MUZ3","115 17.4883294936803","-33 32.666487976614","115.17.293E","33.32.400S"
"863",863,13,341365.191138533,6287050.78059977,294.545454545455,341365.191138533,6287050.78059977,0.000327512243790629,0.000327512243790629,"MUZ3","115 17.48225451024","-33 32.664062741352","115.17.289E","33.32.398S"
"864",864,13,341365.191138533,6287050.78059977,294.545454545455,341355.715805248,6287055.10783949,0.000327512243790629,0.000327512243790629,"MUZ3","115 17.4761795326204","-33 32.6616375012837","115.17.286E","33.32.397S"
"865",865,13,341365.191138533,6287050.78059977,294.545454545455,341346.240471963,6287059.43507921,0.000327512243790629,0.000327512243790629,"MUZ3","115 17.4701045608196","-33 32.6592122564039","115.17.282E","33.32.396S"
"866",866,13,341365.191138533,6287050.78059977,294.545454545455,341336.765138678,6287063.76231893,0.000327512243790629,0.000327512243790629,"MUZ3","115 17.4640295948397","-33 32.6567870067178","115.17.278E","33.32.394S"
"867",867,13,341365.191138533,6287050.78059977,294.545454545455,341327.289805393,6287068.08955865,0.000327512243790629,0.000327512243790629,"MUZ3","115 17.4579546346795","-33 32.6543617522259","115.17.275E","33.32.393S"
"868",868,13,341365.191138533,6287050.78059977,294.545454545455,341317.814472108,6287072.41679837,0.000327512243790629,0.000327512243790629,"MUZ3","115 17.4518796803992","-33 32.651936492922","115.17.271E","33.32.391S"
"869",869,13,341365.191138533,6287050.78059977,294.545454545455,341308.339138823,6287076.74403808,0.000327512243790629,0.000327512243790629,"MUZ3","115 17.4458047319398","-33 32.6495112288181","115.17.267E","33.32.390S"
"870",870,13,341365.191138533,6287050.78059977,294.545454545455,341298.863805538,6287081.0712778,0.000327512243790629,0.000327512243790629,"MUZ3","115 17.4397297893001","-33 32.6470859599018","115.17.264E","33.32.388S"
"871",871,13,341365.191138533,6287050.78059977,294.545454545455,341289.388472253,6287085.39851752,0.000327512243790629,0.000327512243790629,"MUZ3","115 17.4336548524802","-33 32.6446606861859","115.17.260E","33.32.387S"
"872",872,13,341365.191138533,6287050.78059977,294.545454545455,341279.913138969,6287089.72575724,0.000327512243790629,0.000327512243790629,"MUZ3","115 17.4275799215393","-33 32.6422354076518","115.17.257E","33.32.385S"
"873",873,13,341365.191138533,6287050.78059977,294.545454545455,341270.437805684,6287094.05299696,0.000327512243790629,0.000327512243790629,"MUZ3","115 17.42150499636","-33 32.6398101243181","115.17.253E","33.32.384S"
"874",874,13,341365.191138533,6287050.78059977,294.545454545455,341260.962472399,6287098.38023668,0.000327512243790629,0.000327512243790629,"MUZ3","115 17.4154300770596","-33 32.6373848361781","115.17.249E","33.32.382S"
"875",875,13,341365.191138533,6287050.78059977,294.545454545455,341251.487139114,6287102.7074764,0.000327512243790629,0.000327512243790629,"MUZ3","115 17.4093551636402","-33 32.634959543232","115.17.246E","33.32.381S"
"876",876,14,329069.191138533,6290097.78059977,98.1818181818182,328945.463458298,6290115.56995456,0.00029890734296532,0.00029890734296532,"MUZ4","115 9.49465566384024","-33 30.8912602171799","115.9.297E","33.30.535S"
"877",877,14,329069.191138533,6290097.78059977,98.1818181818182,328955.774098317,6290114.08750832,0.00029890734296532,0.00029890734296532,"MUZ4","115 9.50129658923931","-33 30.892161084924","115.9.301E","33.30.535S"
"878",878,14,329069.191138533,6290097.78059977,98.1818181818182,328966.084738337,6290112.60506209,0.00029890734296532,0.00029890734296532,"MUZ4","115 9.50793751715974","-33 30.8930619468059","115.9.305E","33.30.536S"
"879",879,14,329069.191138533,6290097.78059977,98.1818181818182,328976.395378357,6290111.12261586,0.00029890734296532,0.00029890734296532,"MUZ4","115 9.5145784476607","-33 30.8939628028257","115.9.309E","33.30.536S"
"880",880,14,329069.191138533,6290097.78059977,98.1818181818182,328986.706018376,6290109.64016963,0.00029890734296532,0.00029890734296532,"MUZ4","115 9.52121938080042","-33 30.8948636529839","115.9.313E","33.30.537S"
"881",881,14,329069.191138533,6290097.78059977,98.1818181818182,328997.016658396,6290108.1577234,0.00029890734296532,0.00029890734296532,"MUZ4","115 9.52786031646053","-33 30.8957644972858","115.9.317E","33.30.537S"
"882",882,14,329069.191138533,6290097.78059977,98.1818181818182,329007.327298415,6290106.67527716,0.00029890734296532,0.00029890734296532,"MUZ4","115 9.5345012547002","-33 30.8966653357199","115.9.321E","33.30.538S"
"883",883,14,329069.191138533,6290097.78059977,98.1818181818182,329017.637938435,6290105.19283093,0.00029890734296532,0.00029890734296532,"MUZ4","115 9.54114219552042","-33 30.8975661682918","115.9.325E","33.30.539S"
"884",884,14,329069.191138533,6290097.78059977,98.1818181818182,329027.948578455,6290103.7103847,0.00029890734296532,0.00029890734296532,"MUZ4","115 9.5477831389202","-33 30.8984669950019","115.9.329E","33.30.539S"
"885",885,14,329069.191138533,6290097.78059977,98.1818181818182,329038.259218474,6290102.22793847,0.00029890734296532,0.00029890734296532,"MUZ4","115 9.55442408490053","-33 30.8993678158501","115.9.333E","33.30.540S"
"886",886,14,329069.191138533,6290097.78059977,98.1818181818182,329048.569858494,6290100.74549224,0.00029890734296532,0.00029890734296532,"MUZ4","115 9.56106503345945","-33 30.9002686308423","115.9.337E","33.30.540S"
"887",887,14,329069.191138533,6290097.78059977,98.1818181818182,329058.880498513,6290099.263046,0.00029890734296532,0.00029890734296532,"MUZ4","115 9.56770598459989","-33 30.9011694399659","115.9.341E","33.30.541S"
"888",888,14,329069.191138533,6290097.78059977,98.1818181818182,329069.191138533,6290097.78059977,0.00029890734296532,0.00029890734296532,"MUZ4","115 9.57434693831989","-33 30.9020702432341","115.9.345E","33.30.541S"
"889",889,14,329069.191138533,6290097.78059977,98.1818181818182,329079.501778553,6290096.29815354,0.00029890734296532,0.00029890734296532,"MUZ4","115 9.58098789456029","-33 30.9029710406338","115.9.349E","33.30.542S"
"890",890,14,329069.191138533,6290097.78059977,98.1818181818182,329089.812418572,6290094.81570731,0.00029890734296532,0.00029890734296532,"MUZ4","115 9.5876288534404","-33 30.903871832178","115.9.353E","33.30.542S"
"891",891,14,329069.191138533,6290097.78059977,98.1818181818182,329100.123058592,6290093.33326108,0.00029890734296532,0.00029890734296532,"MUZ4","115 9.59426981490008","-33 30.9047726178537","115.9.357E","33.30.543S"
"892",892,14,329069.191138533,6290097.78059977,98.1818181818182,329110.433698611,6290091.85081484,0.00029890734296532,0.00029890734296532,"MUZ4","115 9.60091077888016","-33 30.9056733976739","115.9.361E","33.30.543S"
"893",893,14,329069.191138533,6290097.78059977,98.1818181818182,329120.744338631,6290090.36836861,0.00029890734296532,0.00029890734296532,"MUZ4","115 9.60755174549995","-33 30.9065741716258","115.9.365E","33.30.544S"
"894",894,14,329069.191138533,6290097.78059977,98.1818181818182,329131.054978651,6290088.88592238,0.00029890734296532,0.00029890734296532,"MUZ4","115 9.61419271464013","-33 30.9074749397221","115.9.369E","33.30.544S"
"895",895,14,329069.191138533,6290097.78059977,98.1818181818182,329141.36561867,6290087.40347615,0.00029890734296532,0.00029890734296532,"MUZ4","115 9.62083368635989","-33 30.90837570195","115.9.373E","33.30.545S"
"896",896,14,329069.191138533,6290097.78059977,98.1818181818182,329151.67625869,6290085.92102992,0.00029890734296532,0.00029890734296532,"MUZ4","115 9.62747466072033","-33 30.909276458322","115.9.376E","33.30.546S"
"897",897,14,329069.191138533,6290097.78059977,98.1818181818182,329161.986898709,6290084.43858368,0.00029890734296532,0.00029890734296532,"MUZ4","115 9.63411563759922","-33 30.9101772088259","115.9.380E","33.30.546S"
"898",898,14,329069.191138533,6290097.78059977,98.1818181818182,329172.297538729,6290082.95613745,0.00029890734296532,0.00029890734296532,"MUZ4","115 9.64075661705962","-33 30.9110779534739","115.9.384E","33.30.547S"
"899",899,14,329069.191138533,6290097.78059977,98.1818181818182,329182.608178749,6290081.47369122,0.00029890734296532,0.00029890734296532,"MUZ4","115 9.64739759909959","-33 30.9119786922597","115.9.388E","33.30.547S"
"900",900,14,329069.191138533,6290097.78059977,98.1818181818182,329192.918818768,6290079.99124499,0.00029890734296532,0.00029890734296532,"MUZ4","115 9.6540385837201","-33 30.9128794251842","115.9.392E","33.30.548S"
"901",901,15,321877.191138533,6293144.78059977,261.818181818182,322000.918818768,6293162.56995456,0.00182098825767148,0.00182098825767148,"MUZ5","115 5.04678350171986","-33 29.1751680913199","115.5.28E","33.29.105S"
"902",902,15,321877.191138533,6293144.78059977,261.818181818182,321990.608178749,6293161.08750832,0.00182098825767148,0.00182098825767148,"MUZ5","115 5.04011039237957","-33 29.175866982684","115.5.24E","33.29.106S"
"903",903,15,321877.191138533,6293144.78059977,261.818181818182,321980.297538729,6293159.60506209,0.00182098825767148,0.00182098825767148,"MUZ5","115 5.03343728159962","-33 29.1765658679881","115.5.20E","33.29.106S"
"904",904,15,321877.191138533,6293144.78059977,261.818181818182,321969.986898709,6293158.12261586,0.00182098825767148,0.00182098825767148,"MUZ5","115 5.02676416937999","-33 29.177264747238","115.5.16E","33.29.106S"
"905",905,15,321877.191138533,6293144.78059977,261.818181818182,321959.67625869,6293156.64016963,0.00182098825767148,0.00182098825767148,"MUZ5","115 5.0200910556004","-33 29.1779636204279","115.5.12E","33.29.107S"
"906",906,15,321877.191138533,6293144.78059977,261.818181818182,321949.36561867,6293155.1577234,0.00182098825767148,0.00182098825767148,"MUZ5","115 5.01341794038017","-33 29.178662487564","115.5.8E","33.29.107S"
"907",907,15,321877.191138533,6293144.78059977,261.818181818182,321939.054978651,6293153.67527716,0.00182098825767148,0.00182098825767148,"MUZ5","115 5.00674482359997","-33 29.1793613486397","115.5.4E","33.29.108S"
"908",908,15,321877.191138533,6293144.78059977,261.818181818182,321928.744338631,6293152.19283093,0.00182098825767148,0.00182098825767148,"MUZ5","115 5.00007170538011","-33 29.180060203656","115.5.0E","33.29.108S"
"909",909,15,321877.191138533,6293144.78059977,261.818181818182,321918.433698611,6293150.7103847,0.00182098825767148,0.00182098825767148,"MUZ5","115 4.99339858565945","-33 29.1807590526121","115.4.596E","33.29.108S"
"910",910,15,321877.191138533,6293144.78059977,261.818181818182,321908.123058592,6293149.22793847,0.00182098825767148,0.00182098825767148,"MUZ5","115 4.98672546443995","-33 29.1814578955139","115.4.592E","33.29.109S"
"911",911,15,321877.191138533,6293144.78059977,261.818181818182,321897.812418572,6293147.74549224,0.00182098825767148,0.00182098825767148,"MUZ5","115 4.98005234177981","-33 29.1821567323561","115.4.588E","33.29.109S"
"912",912,15,321877.191138533,6293144.78059977,261.818181818182,321887.501778553,6293146.263046,0.00182098825767148,0.00182098825767148,"MUZ5","115 4.9733792175597","-33 29.1828555631439","115.4.584E","33.29.110S"
"913",913,15,321877.191138533,6293144.78059977,261.818181818182,321877.191138533,6293144.78059977,0.00182098825767148,0.00182098825767148,"MUZ5","115 4.96670609189993","-33 29.1835543878718","115.4.580E","33.29.110S"
"914",914,15,321877.191138533,6293144.78059977,261.818181818182,321866.880498513,6293143.29815354,0.00182098825767148,0.00182098825767148,"MUZ5","115 4.96003296474034","-33 29.1842532065401","115.4.576E","33.29.111S"
"915",915,15,321877.191138533,6293144.78059977,261.818181818182,321856.569858494,6293141.81570731,0.00182098825767148,0.00182098825767148,"MUZ5","115 4.95335983607996","-33 29.184952019148","115.4.572E","33.29.111S"
"916",916,15,321877.191138533,6293144.78059977,261.818181818182,321846.259218474,6293140.33326108,0.00182098825767148,0.00182098825767148,"MUZ5","115 4.94668670592073","-33 29.1856508257018","115.4.568E","33.29.111S"
"917",917,15,321877.191138533,6293144.78059977,261.818181818182,321835.948578455,6293138.85081484,0.00182098825767148,0.00182098825767148,"MUZ5","115 4.94001357432086","-33 29.1863496261962","115.4.564E","33.29.112S"
"918",918,15,321877.191138533,6293144.78059977,261.818181818182,321825.637938435,6293137.36836861,0.00182098825767148,0.00182098825767148,"MUZ5","115 4.93334044116006","-33 29.187048420636","115.4.560E","33.29.112S"
"919",919,15,321877.191138533,6293144.78059977,261.818181818182,321815.327298415,6293135.88592238,0.00182098825767148,0.00182098825767148,"MUZ5","115 4.92666730655959","-33 29.1877472090159","115.4.556E","33.29.113S"
"920",920,15,321877.191138533,6293144.78059977,261.818181818182,321805.016658396,6293134.40347615,0.00182098825767148,0.00182098825767148,"MUZ5","115 4.91999417046027","-33 29.1884459913359","115.4.552E","33.29.113S"
"921",921,15,321877.191138533,6293144.78059977,261.818181818182,321794.706018376,6293132.92102992,0.00182098825767148,0.00182098825767148,"MUZ5","115 4.91332103286016","-33 29.1891447675958","115.4.548E","33.29.113S"
"922",922,15,321877.191138533,6293144.78059977,261.818181818182,321784.395378357,6293131.43858368,0.00182098825767148,0.00182098825767148,"MUZ5","115 4.90664789376024","-33 29.1898435378018","115.4.544E","33.29.114S"
"923",923,15,321877.191138533,6293144.78059977,261.818181818182,321774.084738337,6293129.95613745,0.00182098825767148,0.00182098825767148,"MUZ5","115 4.89997475322064","-33 29.1905423019482","115.4.540E","33.29.114S"
"924",924,15,321877.191138533,6293144.78059977,261.818181818182,321763.774098317,6293128.47369122,0.00182098825767148,0.00182098825767148,"MUZ5","115 4.89330161117929","-33 29.1912410600402","115.4.536E","33.29.115S"
"925",925,15,321877.191138533,6293144.78059977,261.818181818182,321753.463458298,6293126.99124499,0.00182098825767148,0.00182098825767148,"MUZ5","115 4.88662846757992","-33 29.1919398120721","115.4.532E","33.29.115S"
"926",926,16,339973.191138533,6293698.78059977,229.090909090909,340067.659835327,6293780.63819152,0.00029890734296532,0.00029890734296532,"MUZ6","115 16.7161936059594","-33 29.0120458594979","115.16.430E","33.29.7S"
"927",927,16,339973.191138533,6293698.78059977,229.090909090909,340059.787443928,6293773.81672554,0.00029890734296532,0.00029890734296532,"MUZ6","115 16.7110386248998","-33 29.0156652246418","115.16.427E","33.29.9S"
"928",928,16,339973.191138533,6293698.78059977,229.090909090909,340051.915052528,6293766.99525956,0.00029890734296532,0.00029890734296532,"MUZ6","115 16.7058836367592","-33 29.0192845859521","115.16.424E","33.29.12S"
"929",929,16,339973.191138533,6293698.78059977,229.090909090909,340044.042661129,6293760.17379358,0.00029890734296532,0.00029890734296532,"MUZ6","115 16.7007286414805","-33 29.022903943422","115.16.420E","33.29.14S"
