"","transect","start_x","start_y","direction","x","y","specifiedInclProb","AdjustedInclProb","cluster"
"241",1,332325.273936845,6283741.88548791,294.545454545455,332296.84793699,6283754.86720707,0.00292010205107315,0.00292010205107315,"HPZ.1"
"242",1,332325.273936845,6283741.88548791,294.545454545455,332287.372603705,6283759.19444679,0.00292010205107315,0.00292010205107315,"HPZ.1"
"243",1,332325.273936845,6283741.88548791,294.545454545455,332277.89727042,6283763.52168651,0.00292010205107315,0.00292010205107315,"HPZ.1"
"244",1,332325.273936845,6283741.88548791,294.545454545455,332268.421937135,6283767.84892622,0.00292010205107315,0.00292010205107315,"HPZ.1"
"245",1,332325.273936845,6283741.88548791,294.545454545455,332258.94660385,6283772.17616594,0.00292010205107315,0.00292010205107315,"HPZ.1"
"246",1,332325.273936845,6283741.88548791,294.545454545455,332249.471270565,6283776.50340566,0.00292010205107315,0.00292010205107315,"HPZ.1"
"247",1,332325.273936845,6283741.88548791,294.545454545455,332239.995937281,6283780.83064538,0.00292010205107315,0.00292010205107315,"HPZ.1"
"248",1,332325.273936845,6283741.88548791,294.545454545455,332230.520603996,6283785.1578851,0.00292010205107315,0.00292010205107315,"HPZ.1"
"249",1,332325.273936845,6283741.88548791,294.545454545455,332221.045270711,6283789.48512482,0.00292010205107315,0.00292010205107315,"HPZ.1"
"250",1,332325.273936845,6283741.88548791,294.545454545455,332211.569937426,6283793.81236454,0.00292010205107315,0.00292010205107315,"HPZ.1"
"251",2,334181.273936845,6281248.88548791,32.7272727272727,334113.693834663,6281143.72879631,0.0090576666011594,0.0090576666011594,"HPZ.1"
"252",2,334181.273936845,6281248.88548791,32.7272727272727,334119.325509845,6281152.49185394,0.0090576666011594,0.0090576666011594,"HPZ.1"
"253",2,334181.273936845,6281248.88548791,32.7272727272727,334124.957185027,6281161.25491158,0.0090576666011594,0.0090576666011594,"HPZ.1"
"254",2,334181.273936845,6281248.88548791,32.7272727272727,334130.588860209,6281170.01796921,0.0090576666011594,0.0090576666011594,"HPZ.1"
"255",2,334181.273936845,6281248.88548791,32.7272727272727,334136.22053539,6281178.78102684,0.0090576666011594,0.0090576666011594,"HPZ.1"
"256",2,334181.273936845,6281248.88548791,32.7272727272727,334141.852210572,6281187.54408448,0.0090576666011594,0.0090576666011594,"HPZ.1"
"257",2,334181.273936845,6281248.88548791,32.7272727272727,334147.483885754,6281196.30714211,0.0090576666011594,0.0090576666011594,"HPZ.1"
